id,headline
1392,"Można oczekiwać, że w najbliższych latach banki będą skupiały się na gospodarstwach domowych – ocenia Narodowy Bank Polski w raporcie „Rozwój systemu finansowego w Polsce w 2018 r.”."
1393,Porozumienie o spłacie zaległych podatków pomiędzy rządem brytyjskim a Google może stać się przedmiotem dochodzenia Komisji Europejskiej.
1394,"– W połowie maja mają zakończyć się badania lokalizacyjne, które pokażą, gdzie może powstać Centralny Port Komunikacyjny – informuje rząd."
1395,323 tys. nowych ofert pracy opublikowano w serwisach rekrutacyjnych we wrześniu.
1396,"PKN Orlen zareagował na artykuł „Gazety Wyborczej”, dotyczący zakupu tankowca z rosyjską ropą, która okazała się być zanieczyszczona. „Cały artykuł zawiera spekulacje i wprowadza opinię publiczną i inwestorów w błąd” – napisano w oświadczeniu firmy."
1397,"Ford poinformował, że zamyka trzy fabryki w Rosji, wycofując się z produkcji samochodów osobowych w tym kraju."
1398,"Resort przedsiębiorczości rozważa, czy nie zobowiązać firm, które dostaną grant na inwestycję, do przeznaczenia 10-15 proc. na współpracę z nauką – donosi „Puls Biznesu”."
1399,"Fabryka Broni „Łucznik” Radom zaczęła rozbudowę zakładu; zatrudnienie przekroczyło już założenia z 2014 r., produkcja przekracza prognozy sprzed pięciu lat – powiedział portalowi wnp.pl prezes Łucznika Wojciech Arndt."
1400,"Rząd Niemiec pracuje nad ustawą mającą określić wysokość akcyzy na tzw. nowatorskie wyroby tytoniowe, czyli zyskujące ciągle na popularności podgrzewacze tytoniu."
1401,Narodowy Bank Polski podsumował 2016 rok.
1402,Dzięki sprzedaży szczepionki na COVID-19 oraz innych leków dochody firmy Pfizer za drugi kwartał 2021 roku prawie dwukrotnie przebiły prognozy analityków.
1403,"Komisja Europejska wyraziła zgodę na przejęcie przez amerykańskiego giganta informatycznego Microsoft firmy ZeniMax Media – twórcy kultowych gier komputerowych, takich jak „Doom” i „Quake”."
1404,Nawet 20 tys. przedsiębiorców gastronomicznych wykluczonych i pominiętych w tarczach pomocowych wznowiło działalność po 18 stycznia – ocenił sekretarz generalny zarządu Izby Gospodarczej Gastronomii Polskiej (IGGP) Sławomir Grzyb.
1405,"Komisja Europejska zagroziła, że jeśli nie otrzyma od Polski pieniędzy wynikających z kary ws."
1406,Cena praw do emisji CO2 gwałtownie spada – z ok. 95 do 62 euro za tonę.
1407,"Grupa dziewięciu właścicieli restauracji, barów i dyskotek rozpoczęła piąty dzień strajku głodowy przed siedzibą portugalskiego parlamentu."
1408,"Każda wódka, wino, czy piwo będą musiały mieć etykietę informującą ile kalorii posiadają – taki pomysł znalazł się w projekcie nowej ustawy o wychowaniu w trzeźwości - pisze „Dziennik Gazeta Prawna”."
1409,"Z raportu „Kobiety w IT 2023” można się dowiedzieć, że najliczniejsza grupa kobiet znad Wisły (27,5 proc.) w sektorze technologicznym w Polsce zarabia między 4,5 a 7 tys. zł netto."
1410,"W Polsce od prawie 30 lat obserwowany jest spadek liczby urodzeń, co negatywnie wpływa zarówno na rynek pracy (niedobór kadr), jak i system zabezpieczenia społecznego czy usług zdrowotnych."
1411,Przez Pakistan przeszła gigantyczna fala powodziowa.
1412,"Argentyna zażądała od Międzynarodowego Funduszu Walutowego (MFW) restrukturyzacji spłaty zadłużenia wobec tej organizacji, wynoszącego 57 mld dolarów."
1413,"Orlen Lietuva, spółka Grupy Orlen, podpisała z litewskim Ministerstwem Energetyki list intencyjny dotyczący instalacji pogłębionego przerobu ropy naftowej."
1414,"Stanisław Kluza, pierwszy szef Komisji Nadzoru Finansowego i dwukrotny kandydat na prezesa GPW, jest szykowany na prezesa Krajowego Depozytu Papierów Wartościowych – informuje „Rzeczpospolita”."
1415,"Chiny poprosiły Kanadę o wstrzymanie wysyłki mięsa do ich kraju z powodu wykrycia podrabianych dokumentów eksportowych – podały w środę media, cytując komunikat ambasady chińskiej w Ottawie."
1416,Powrót pasażerów i cięcia kosztów poprawiły rentowność spółki PKP Intercity – informuje „Puls Biznesu”.
1417,"Liczba obywateli państw Unii Europejskiej pracujących w Wielkiej Brytanii spadła w ciągu ostatniego roku o około 61 tys. do poziomu 2,27 mln."
1418,"Polska Agencja Żeglugi Powietrznej wdrożyła na czterech lotniskach zaawansowane narzędzie cyfrowe, które m.in. usprawnia obsługę operacji lotniczych, a także odciąża w pracy kontrolerów ruchu lotniczego – poinformowała PAŻP."
1419,46 proc.
1420,Prezes Grupy PZU Paweł Surówka zrezygnował ze stanowiska – poinformowała spółka.
1421,Rośnie liczba spółek wycofywanych z giełdy – to efekt spadających wycen.
1422,"Gabinet Beaty Szydło rozważa wycofanie się z planowanej na przyszły rok automatycznej obniżki podatku VAT – zdradził na antenie RMF FM wicepremier Piotr Gliński. – Ja nie powiem w stu procentach, czy jest przesądzona, czy nie."
1423,PLL LOT w piątek wieczorem zainauguruje bezpośrednie rejsy na trasie Warszawa-Bejrut w Libanie.
1424,"W nowym rozkładzie jazdy, który zacznie obowiązywać od 9 grudnia, PKP Intercity uruchomi średnio 383 pociągi każdego dnia."
1425,"Komisja Europejska i sieć krajowych instytucji zajmujących się ochroną konsumentów zwróciły się w poniedziałek do trzech głównych firm obsługujących karty kredytowe – Visa, Mastercard i American Express – z wnioskiem o wprowadzenie zmian w sposobie informowania o potencjalnie niekorzystnych umowach zakładających regularne opłaty.<br/><br/> Według KE, średnio jeden na 12 konsumentów w Unii, zamawiających tani produkt przez internet, pada ofiara podstępu i nieświadomie zgadza się na regularne uiszczanie wysokiego abonamentu."
1426,KGHM podpisał umowy z PGNiG na dostawy gazu – podały spółki w komunikatach.
1427,Ponad 90 proc.
1428,Bez polskich jabłek Rosjanie dadzą sobie radę.
1429,"Za ok. 13,5 mld zł PKN Orlen wybuduje do 2024 r. w swym głównym zakładzie produkcyjnym w Płocku kompleks instalacji Olefin III."
1430,"Ministerstwo Finansów poinformowało, że dochody z VAT po wrześniu br. były wyższe o 23,3 proc. wobec tego samego okresu w ubiegłym roku."
1431,"Wielu Polaków w obecnej sytuacji zagrożenia zarażenia się koronawirusem pracuje zdalnie ze swoich domów, jednak i po pracy chętnie zostają w sieci."
1432,Czy niewykorzystany urlop z 2021 roku przechodzi na 2022?
1433,Sześć rejsów promami z Gdyni i Karlskrony z powodu złych warunków pogodowych odwołał szwedzki przewoźnik Stena Line.
1434,– W 2025 r. sieć autostradowa w Polsce zostanie ukończona – powiedział we wtorkowej „Rzeczpospolitej” minister infrastruktury Andrzej Adamczyk. – W budowie jest obecnie 120 km autostrad – zauważył minister.
1435,"Berlin chce, aby polskie plany budowy elektrowni atomowej uwzględniały także opinie Niemców."
1436,Na Wall Street trwa wyprzedaż akcji po decyzji Rezerwy Federalnej (Fed) o podniesieniu stóp procentowych.
1437,"Jeśli niepewność związana z pandemią utrzyma się dłużej, powodując trwałe zmiany m.in. na rynku pracy, może dość do obniżki cen w mieszkaniówce – oceniła wanalizie Agnieszka Mikulska z firmy doradczej CBRE."
1438,"Gemius/PBI opublikował badanie dotyczące odsłon na portalach stacji telewizyjnych, które opracował portal wirtualnemedia.pl."
1439,"Największy polski ubezpieczyciel PZU objął patronatem Igę Świątek – pierwszą w historii polską tenisistkę, która wygrała wielkoszlemowy turniej French Open."
1440,Mercedes zbuduje w Jaworze na Dolnym Śląsku fabrykę silników – twierdzi „Puls Biznesu”.
1441,"Firma Moody's poinformowała w czwartek, że do ustabilizowania słabnącej w efekcie kryzysu politycznego gospodarki Katalonii konieczne będzie dofinansowanie przez Madryt tego regionu kwotą 9,2 mld euro."
1442,"Prokuratura w Genewie wszczęła śledztwo przeciwko szwajcarskiej filii banku HSBC, który podejrzewany jest o pranie brudnych pieniędzy."
1443,Niemal dwa miliardy euro przyniosły Europejskiej Federacji Piłkarskiej (UEFA) kończące się mistrzostwa Europy we Francji.
1444,"Do rozkładu PKP Intercity wracają od 31 maja kolejne składy kategorii Express InterCity i Express InterCity Premium (EIP Pendolino), zawieszone do tej pory z powodu epidemii – poinformowała kolejowa spółka w czwartkowym komunikacie."
1445,"Prezes PKN Orlen Daniel Obajtek poinformował, że po inwazji Rosji na Ukrainę Orlen zamówił około 28 tankowców z ropą, aby uniezależnić polski system od rosyjskiej ropy."
1446,"Ministerstwo Finansów chce do końca 2023 r. wydłużyć okres, w którym nie będzie pobierany podatek od pomocy dla przedsiębiorców umorzonej przez PFR – wynika z projektu rozporządzenia MF."
1447,"Volkswagen zanotował w trzecim kwartale br. stratę operacyjną w wysokości 3,5 mld euro – podały władze koncernu w Wolfsburgu."
1448,Związkowcy z Kompanii Węglowej zawarli we wtorek z zarządem spółki porozumienie.
1449,"Stopa bezrobocia w kwietniu br. spadła o 0,3 pkt proc. – do 6,3% – wynika z szacunków Ministerstwa Rodziny, Pracy i Polityki Społecznej."
1450,Sukcesem zakończyły się rozmowy w Brukseli ws. dostaw rosyjskiego gazu na Ukrainę.
1451,"Główny Urząd Statystyczny poinformował, że w lutym bezrobocie wyniosło 6,5 proc., czyli tyle samo, ile w styczniu."
1452,"Niemiecki rząd zakazał sprzedaży chińskiemu inwestorowi zakładu produkcji chipów firmy Elmos z Dortmundu, dowiedziała się w środę z kręgów rządowych agencja dpa."
1453,Prezydent Serbii Aleksandar Vuczić i premier Węgier Viktor Orban uzgodnili budowę rurociągu naftowego łączącego oba kraje – napisał w poniedziałek na Twitterze rzecznik węgierskiego rządu Zoltan Kovacs.
1454,"Wygrane w loterii szczepionkowej powyżej 2280 zł nie będą opodatkowane PIT – wynika z rozporządzenia podpisanego przez ministra finansów, funduszy i polityki regionalnej Tadeusza Kościńskiego."
1455,"– Jesteśmy na bardzo dobrzej drodze do rezygnacji z kontraktu z Rosjanami w 2022 r. – powiedział Piotr Naimski, sekretarz stanu w Kancelarii Prezesa Rady Ministrów. – Kontrakt z USA na zakup LNG jest standardowy, jeśli chodzi o czas trwania."
1456,"Ceny towarów i usług konsumpcyjnych w sierpniu 2022 r. wzrosły rdr o 16,1 proc., a w porównaniu z poprzednim miesiącem ceny wzrosły o 0,8 proc. – podał Główny Urząd Statystyczny."
1457,"Agencja Moody's podniosła prognozę deficytu sektora finansów publicznych Polski w 2016 r. do 3,1 proc."
1458,W tygodniach narodowej kwarantanny we Włoszech zanotowano rekordowy wzrost konsumpcji ryżu - o 47 procent.
1459,Jak wygląda sytuacja złotego na międzynarodowym rynku walutowym?
1460,Rzecznik rządu zapowiada wprowadzenie mechanizmu kompensacyjnego za wyższe ceny prądu w przyszłym roku.
1461,"Są sygnały z rynku, że udział domów mediowych związanych z dwiema największymi telewizjami komercyjnymi: Polsatem i TVN, może przekraczać 40 proc. – powiedział prezes UOKiK Marek Niechciał."
1462,"W zeszłym roku na zagraniczne wakacje poleciało czterokrotnie mniej Polaków niż w 2019 r., w tym może poleci trzykrotnie mniej."
1463,"Jesteśmy już bardzo blisko wyboru zagranicznego partnera budowy pierwszej elektrowni jądrowej w Polsce w ramach rządowego programu – powiedział w niedzielę w Waszyngtonie wicepremier, minister aktywów państwowych Jacek Sasin po spotkaniu z minister energii USA Jennifer Granholm. – Jest „bardzo duża szansa”, że będzie nim amerykański koncern Westinghouse – dodał."
1464,Konkurencja firm logistycznych na polskim rynku jest zacięta.
1465,"Aż 2,5 mld zł otrzymają na rozwój średnie miasta – zapowiedział wicepremier Mateusz Morawiecki."
1466,Inflacja we Francji wzrosła do najwyższego poziomu od września 1985 r.
1467,"Seryjna produkcja rosyjskiego samolotu pasażerskiego MC-21 opóźni się o co najmniej rok, ponieważ z powodu sankcji USA dostawca odmówił przysłania tworzyw kompozytowych do skrzydeł samolotu – poinformował rosyjski koncern Rostiech (Rostec)."
1468,Nie widzę zagrożenia wzrostu cen mięsa po wprowadzeniu tzw. ustawy futerkowej – uważa wiceminister finansów Sebastian Skuza.
1469,W mijającym roku po raz pierwszy światowa sprzedaż nowych aut elektrycznych przekroczy milion – informuje „Puls Biznesu”.
1470,"Prezes wydawnictwa Axel Springer Mathias Doepfner wykorzystał tabloid „Bild” do kampanii przeciwko firmie Adidasa o zaprzestaniu płacenia czynszu podczas pandemii COVID-19 – informuje „Financial Times”. „Bild”, który krytykował decyzję Adidasa, nie ujawnił, że Doepfner jest właścicielem nieruchomości, którą wynajmował Adidas."
1471,"Wielu łowców głów doradza zmianę pracy co 3-5 lat, by zdobyć tak cenioną różnorodność doświadczeń."
1472,Cztery konsorcja firm złożyły oferty na remont MostuŁazienkowskiego – poinformował stołeczny Zarząd Dróg Miejskich.
1473,"Dyrektor niemieckiego Instytutu Gospodarki Światowej w Kilonii (IfW) oświadczył, że spodziewa się znacznego spadku zamożności mieszkańców RFN."
1474,"Spółka Gazprom Export potwierdziła w czwartek, że otrzymała wniosek PGNiG o obniżenie ceny gazu w kontrakcie jamalskim i oświadczyła, że go analizuje."
1475,Unijne reguły dotyczące akcyzy mogą pokrzyżować plany rządu ws. nowego podatku od handlu – informuje „Rzeczpospolita”.
1476,Od czwartku organizacje pozarządowe mogą składać oferty do nowego programu na rzecz osób starszych Aktywni Plus.
1477,W 2019 r. fiskus wykrył najmniej fikcyjnych faktur VAT od pięciu lat.
1478,Agenci CBA zatrzymali byłego prezesa i byłego członka zarządu nieistniejącej już Beskidzkiej Grupy Producentów Owoców i Warzyw.
1479,"Nadal widoczne jest ożywienie na rynku pracy, rekrutacje pracowników nie hamują, a w większości branż pracodawcy nauczyli się funkcjonować w pandemii – mówią firmy rekrutacyjne."
1480,Firma Celiko S.
1481,Odszkodowania w wysokości co najmniej 100 mln dolarów domagają się od Volkswagena władze hrabstwa Harris w amerykańskim stanie Teksas.
1482,"Dochody Rosji z eksportu ropy naftowej i gazu spadły w styczniu tego roku prawie o 40 proc. w porównaniu z tym samym miesiącem zeszłego roku – poinformowała Agencja Reutera, powołując się na Międzynarodową Agencję Energetyczną (MAE)."
1483,"Narodowe Centrum Badań i Rozwoju przeznaczyło 32,5 mln zł na budowę instalacji biogazowej, wykorzystującej innowacyjne technologie do produkcji i zatłaczania do sieci biometanu."
1484,"„Jak przychodzi co do czego, to Polska lepiej i skuteczniej współpracuje z Niemcami, a Węgry Orbana gryzą je po nogawkach” – ocenił na Twitterze ekspert ds. energetycznych Wojciech Jakóbik."
1485,"70 tys. ślubów odwołano we Włoszech z powodu pandemii koronawirusa od marca do czerwca tego roku, straty samej branży kwiaciarskiej wynoszą 200 mln euro – takie dane przedstawiła w środę federacja tego sektora."
1486,"Jak obiecał, tak zrobił."
1487,"Samsung, LG i inne koncerny z Korei Płd. ewakuują z Ukrainy koreańskich menedżerów w związku z ryzykiem rosyjskiej inwazji, a szef kijowskiego biura agencji promocji handlu i inwestycji KOTRA tymczasowo przeniesie się do Warszawy – podał dziennik „Korea Times”."
